stop_id,stop_code,stop_name,stop_lat,stop_lon
12000025,I0H0025,Venture Electronics,5.301667,100.29406999999999
12000026,I0H0026,Jabil Circuit,5.304328,100.29144000000001
12000609,ICE0609,Fastron,5.3249889999999995,100.29604
12002003,IJQ2003,MOX,5.292808,100.285736
12002050,IKH2050,Pentamaster,5.295761,100.28863
12002303,ICT0031,KWSP Queensbay,5.33692,100.30844
12002974,IDN2000,Terminal Bas Bayan Baru,5.3269589999999996,100.2803228
12002066,IKJ2066,Putra Place,5.339915,100.30946
12002284,ICT0005,Sardon Hill,5.348669999999999,100.26165
12002285,ICT0006,Persimpangan Relau,5.35499,100.27125
12002295,ICT0016,Kebun Bunga Bukit Baru,5.34105,100.24429
12001882,IIG1882,Kebun Bunga Bukit Baru,5.341164,100.24450999999999
12002209,IGH1387,Straits Quay Marina Mall,5.457885900000001,100.3126561
12000817,IDF0817,Kondominium Azuria,5.46375,100.28027
12001927,IIS1927,Padang SMK Convent,5.421209999999999,100.33756
12000202,IAD0202,Tropical Spice Garden,5.46338,100.22887
12000220,IAD0220,Long Beach Food Court,5.474880000000001,100.25003000000001
12000223,IAD0223,Golden Sands,5.4759199999999995,100.25143
12000200,IAB0200,Kampung Naran,5.29889,100.2811
12000243,IAE0243,Balai Polis Batu Maung,5.288130000000001,100.28227
12000300,IAR0300,SMK Bukit Jambul,5.3478900000000005,100.29174
12000416,IBE0416,Kompleks Tabung Haji,5.30021,100.26228
12000581,ICA0581,Bukit Dumbar,5.385280000000001,100.31048
12001153,IFE1153,Jejantas SMK Bayan Lepas,5.28683,100.2565
12001154,IFE1154,Kampung Seronok,5.29012,100.2568
12001911,IIO1911,Lebuh Carnavon,5.41477,100.33431999999999
12002255,IKY2516,Pekan Bayan Lepas,5.29411,100.25771999999999
12001646,IHI1646,Masjid Bagan Jermal,5.4436,100.30578
12001650,IHI1650,Wisma Binjul,5.44843,100.30521999999999
12001652,IHI1652,Island Plaza,5.4501599999999994,100.30523000000001
12001752,IHP1752,SMK Teluk Bahang,5.4505419999999996,100.214867
12001757,IHP1757,Flat Hassan Abbas,5.45737,100.20985999999999
12002249,IKY2510,Tanjong Tokong,5.45684938,100.30726170000001
12000870,IDS0870,Restoran McDonald,5.401269999999999,100.30418
12001070,IEX1070,Sunshine Jelutong,5.3939,100.31424
12002315,ICT0048,Gedung Height III,5.31643,100.281049
12001501,IGX1501,Restoran Nasi Kandar Pelita,5.3520199999999996,100.29904
12001584,IHA1584,Jejantas Jalan Sungai Pinang,5.3998800000000005,100.32544
12002139,IGR2127,Terminal Bas Ekspres Sg Nibong,5.342838700000001,100.3003478
12002990,IDX1506,Jalan Sungai Dua,5.3540041,100.30608459999999
12000900,IDX0900,Kompleks Institut Pendidikan,5.45006,100.30207
12001410,IGQ1410,SMKA (P) Al Mashoor,5.42333,100.33028
12002026,IJZ2026,TAR Kolej II,5.45352,100.2863
12002062,IKJ2062,Bay Garden,5.33694,100.30833
12000620,ICG0620,Jalan Kg. Suluk,5.29246,100.22298
12001978,IJI1978,Balai Polis,5.395105,100.28905
12001043,MES1043,SMK Permatang Tok Jaya,5.47319,100.40124
12002036,MKA2036,Flat Mak Mandin,5.41975,100.38696999999999
12001166,MFG1166,SK Permatang Pasir,5.41464,100.43781
12001335,MFT1335,Taman Orkid,5.49599,100.44553
12001526,MGX1526,SK Sungai Dua,5.448580000000001,100.432
12001552,MGX1552,SK Lahar Yooi,5.468138,100.45597
12001559,MGX1559,Pokok Sena,5.48456,100.45747
12001562,MGX1562,Klinik Kesihatan,5.44249,100.42988000000001
12002202,MCZ0782,SK. Bukit Indera Muda,5.4074526,100.4571627
12002357,ICT0100,Taman Pasir Indah,5.429722,100.43177
12000531,MBQ0531,Taman Seri Indah,5.50159,100.42957
12000533,MBQ0533,Taman Seri Serdang,5.504441,100.42966
12000770,MCZ0770,Masjid Tanah Liat,5.37823,100.46494
12000773,MCZ0773,SK Tanah Liat,5.38503,100.46339
12000089,M0U0089,Taman Bagan Jermal,5.4268,100.37694
12000125,M0X0125,Public Mutual Bagan Luar,5.41006,100.37083
12000505,MBM0505,Dewan Sri Pokok Macang,5.48895,100.46866
12001536,MGX1536,Masjid Alor Merah,5.45055,100.40517
12002621,MCK0906,PEKAN PADANG SERAI,5.5137700999999995,100.5521371
12002624,MCK0909,Stesen Bas Padang Serai,5.5067888,100.5515862
12000497,MBM0497,Masjid Pokok Macang,5.48778,100.4753
12000502,MBM0502,Taman Sena Jaya 1,5.4888699999999995,100.45854
12000646,MCK0646,Taman Bakawali,5.48005,100.50438
12000650,MCK0650,Kampung Selamat I,5.49587,100.51321
12002254,IKY2515,Apartment Bayan Permai,5.29525,100.26250999999999
12000138,I0Z0138,Masjid Kongsi,5.348116,100.2321
12001931,IIT1931,Intel,5.3272639999999996,100.29819
12001933,IIT1933,Mapa Glove,5.327569,100.29807
12001965,IJH1965,Plexus Riverside,5.3169,100.2962
12002095,IKT2095,TPC (M) Sdn. Bhd.,5.321028,100.29422
12002273,ICV1028,Kuala Sg.Pinang 1,5.3905400000000006,100.1957
12000257,MAJ0257,Masjid At-Taqwa,5.5195300000000005,100.43649
12000260,MAJ0260,Taman Bertam Indah 2,5.5283,100.43481
12000380,MAY0380,Permatang Tok Loba,5.513406,100.40665
12000999,MEQ0999,Kemas Kepala Batas,5.534548,100.4329
12000258,MAJ0264,SK/SMK Bertam Indah,5.52456,100.43502
12000263,MAJ0263,Masjid At-Taqwa Bertam,5.5197199999999995,100.43628000000001
12000384,MAY0384,Kompleks Kepala Batas,5.51738,100.4258
12000386,MAY0386,Pasaraya Longwan,5.52086,100.42652
12001474,MGT1474,Medan Niaga,5.1474400000000005,100.42206
12000152,IAA0152,Sungai Burung,5.33592,100.2069
12000165,IAA0165,Kg Sungai Burung 3,5.351,100.20919
12000170,IAA0170,Masjid Jalan Baru,5.357080000000001,100.2104
12000657,ICL0657,Kampung Parit Lama 2,5.30966,100.20539000000001
12000665,ICL0665,Pemancar Pulau Betong,5.305,100.20146
12000734,ICV0734,Pondok Polis,5.35228,100.20796999999999
12002257,ICV1001,Kampung Sg.Korok,5.3529602,100.2036215
12000974,IEN0974,Pasar Sg. Pinang,5.39901,100.21339
12000982,IEN0982,Surau Haji Hashim,5.40179,100.2048
12001604,IHD1604,Taman Mutiara,5.37387,100.21514
12001607,IHD1607,Kraf Batik Sungai Rusa,5.3771,100.21449
12002625,MCK0910,Klinik Kesihatan Padang Serai,5.510374099999999,100.5535426
12002626,MCK0911,PEKAN PADANG SERAI,5.5134017,100.5527057
12002629,MCK0914,TAMAN MAHSURI,5.514880799999999,100.541596
12000062,I0Q0062,SRJK Kong Min Pusat,5.40454,100.28109
12001028,IER1028,Ruby Court,5.39133,100.27552
12002289,ICT0010,SRJK Kong Min,5.39503,100.27676
12000061,I0Q0061,Masjid Jamek Al-Qadrie,5.40437,100.28602
12001386,IGH1386,Tesco Tanjung Pinang II,5.45803,100.30851
12000538,IBR0538,SMJK Heng Ee,5.4006099999999995,100.30887
12000938,IEE0938,Rumah P. Ramlee,5.40966,100.31485
12000994,IEO0994,Jalan Patani.,5.409892,100.32281
12002240,IKY2500,Jalan P.Ramlee I,5.406724,100.3116
12001983,IJJ1983,The Light,5.3688,100.3139
12002111,IJJ2111,Flat Macullum,5.4070800000000006,100.33166999999999
12002973,IKI2080,Jetty,5.414445300000001,100.3420128
12003029,IAR0363,Taman Pekaka,5.351421,100.29286
12001346,MFU1346,SJKC Kwang Hwa,5.427147,100.383125
12001904,MIM1904,Taman Mesra Permai,5.43091,100.39318
12000905,MDY0905,Pusat Perniagaan Desa Murni,5.43886,100.4311
12000929,MED0929,Taman Dedap,5.4309199999999995,100.39354
12002037,MKA2037,Flat Mak Mandin,5.41984,100.38736999999999
12002039,MKA2039,Taman Mak Mandin,5.42022,100.39313
12000112,M0W0112,Taman Mesra,5.4284300000000005,100.39721999999999
12001290,MFO1290,Hub Taman Juru Setia,5.33303,100.42664
12002122,MLA2112,Kilang LB Aluminium,5.354435,100.401979
12002131,MET2121,Medan Selera Seri Pelangi,5.3420000000000005,100.42726
12002508,ICT0316,Petron Kawasan Perusahaan Perai,5.355105,100.414671
12001280,MFL1280,Taman Sri Delima,5.3217,100.43406999999999
12002522,ICT0412,Surau An Nur Juru,5.315739,100.4356
12002524,ICT0414,Taman Lembah Permai,5.348735,100.45704599999999
12002527,ICT0417,Sri Rambai,5.363582,100.44471899999999
12001281,MFL1281,Petronas Tok Kangar,5.32455,100.43483
12002509,ICT0139,Sungai Rambai,5.364255,100.444725
12001977,IJI1977,Pasar Farlim,5.39391,100.28860999999999
12002022,IJX2022,SK Batu Lanchang,5.39884,100.30117
12002294,ICT0015,Jalan Tun Sardon KM380,5.34438,100.24856
12000304,IAR0304,USM,5.356580999999999,100.29281
12000305,IAR0305,Lapang Sasar Bukit Gambir,5.35952,100.29309
12001128,IFE1128,Permatang Damar Laut 2,5.2765,100.26765
12002493,ICT0325,Kuala Sg.Udang III,5.153975,100.41507
12001073,IEX1073,Klinik Kesihatan,5.40235,100.31497
12001078,IEX1078,Stadium Bandaraya,5.41124,100.31603
12001087,IEX1087,Harmony View,5.4000699999999995,100.31494
12001642,IHH1642,Mewah Court,5.39259,100.30614
12000408,IBE0408,Seri Bayu,5.295746,100.256454
12000515,IBN0515,Taman Cahaya,5.2874099999999995,100.22129
12000614,ICG0614,Jalan Kg. Suluk,5.29242,100.22269
12000851,IDN0851,(M2) Spice,5.32736,100.28050999999999
12000882,IDT0882,Masjid Bayan Baru,5.323671,100.28688000000001
12001497,IGX1497,SRJK Keong Hoe,5.34654,100.29564
12001502,IGX1502,Apartmen Desa Universiti,5.35216,100.29911
12000838,IDJ0838,Kolej Disted-Stamford,5.422867,100.3085
12001012,IER1012,Pusat Agro Pelancongan,5.34165,100.27393000000001
12001017,IER1017,Pangsapuri Green Garden,5.366619,100.27306999999999
12001354,IFV1354,Hospital P.Pinang I,5.4170300000000005,100.30933
12001427,IGR1427,Snake Temple,5.314244,100.28605
12000101,I0V0101,Sekolah St. Nicholas,5.43559,100.30415
12000102,I0V0102,SMJK Phor Tay,5.437126999999999,100.30551
12000208,IAD0208,Masjid Terapung,5.46871,100.27733
12000230,IAD0230,Pantai Miami,5.47772,100.2674
12000365,IAX0365,Hardware Pulau Tikus,5.43024,100.31296
12000368,IAX0368,SMK/SK Convent Pulau Tikus,5.43267,100.30824
12001649,IHI1649,Starbucks,5.44693,100.30534
12001651,IHI1651,Island Plaza,5.450130000000001,100.30545
12001660,IHI1660,Flat Uda,5.46212,100.30649
12002056,IKI2056,Jejantas Terminal Feri,5.414516000000001,100.34186600000001
12002058,IKI2058,Pejabat Pos Besar P.Pinang,5.41721,100.34428
12000600,MCD0600,Kampung Gajah,5.41406,100.37227
12001051,MEU1051,Permatang Berah,5.5106720000000005,100.38333
12001059,MEU1059,Pekan Penaga,5.52682,100.38098000000001
12001106,MFC1106,SMK Sri Muda,5.53434,100.38035
12002545,ICT0702,Teluk Air Tawar Indah,5.490835,100.384217
12000088,M0U0088,Taman Riang,5.42368,100.37624
12000094,M0U0094,Taman Bagan Ajam,5.43622,100.38041
12000603,MCD0603,Wisma Peladang,5.41755,100.37396
12000758,MCW0758,Desa Kuala Muda,5.56899,100.35284
12001105,MFC1105,SMK Sri Muda,5.53425,100.38048
12001119,MFC1119,Kampung Tok Oteh,5.56383,100.37674
12000117,M0W0117,Bagan Lalang,5.43722,100.39754
12000119,M0W0119,Taman Industri Cengal,5.4403,100.39735999999999
12000539,MBS0539,Pangsapuri Capri,5.40638,100.3731
12000904,MDY0904,Hub Desa Murni,5.43841,100.43275
12002001,IJO2001,(M2) Lintang Angsana,5.388977,100.28198
12000076,I0Q0076,Dhoby Ghaut,5.41246,100.30957
12000962,IEJ0962,Apartmen Rifle Court,5.40678,100.29602
12000964,IEJ0964,Villa Sri Melati Apartment,5.4073,100.29462
12001022,IER1022,Paya Terubong Cemetery,5.38044,100.27504
12001375,IGE1375,Pejabat Pos Padang Tembak,5.4069400000000005,100.2884
12001974,IJI1974,Lebuhraya Thean Teik,5.38921,100.28045999999999
12000057,I0Q0057,Pekan Air Itam,5.40182,100.27837
12000073,I0Q0073,(M2) SMKA Al-Mashoor(Hentian Transit),5.40832,100.3037
12001512,MGX1512,Taman Pengkalan Machang,5.44393,100.43013
12001555,MGX1555,Lubuk Meriam,5.4747900000000005,100.45748
12001558,MGX1558,Pokok Sena,5.48384,100.45754000000001
12001560,MGX1560,(M2) Taman Sena Jaya,5.48776,100.45752
12000486,MBM0486,Kompleks Tasek Gelugor,5.48172,100.49468
12001860,MIE1860,Masjid Abdullah Fahim,5.51905,100.46468
12001923,MIQ1923,Tesco Kepala Batas,5.51601,100.4439
12002088,MKR2088,Bertam Putra 2,5.517096,100.490746
12002568,ICT8302,(M3) Taman Bertam Putra,5.517558999999999,100.485954
12002569,ICT8304,MIdtown PERDA,5.5026399,100.50160509999999
12002576,ICT8311,Sunshine Bertam II,5.5166832999999995,100.45015620000001
12002952,MFH1305,Pasaraya Mydin Bertam,5.5178069,100.47723909999999
12000285,IAN0285,Apartmen Green Lane Height,5.39361,100.29983
12000933,IEE0933,Flat Seri Hussain,5.40639,100.30955
12001587,IHA1587,JKP Sungai Pinang,5.40643,100.31944
12001798,IHS1798,Jalan Tembaga,5.38924,100.29984
12002246,IKY2506,Jalan Sir Ibrahim I,5.395454,100.3087
12000024,I0G0024,Astaka Taman Tun Sardon,5.36916,100.305
12001205,MFH1205,Permatang Janggus,5.39928,100.41718
12000395,MBA0395,Taman Chai Leng I,5.39042,100.38924
12002989,MIB1850,Sunway Carnival Mall,5.398755,100.398741
12001809,MHV1809,Pasar Awam,5.3929800000000006,100.4016
12000130,M0Y0130,Longwan,5.6241900000000005,100.47829
12000597,MCC0597,Central Square,5.636909999999999,100.48814
12002980,PLH0002,CP2,5.4314919,100.3770532
12000187,MAA0187,(M3) Mydin Mall,5.36975,100.41549
12000277,MAL0277,Taman Jelatik,5.22485,100.49545
12000279,MAM0279,Taman Rebana,5.2419199999999995,100.4844
12001426,IGR1426,Snake Temple,5.31388,100.28609
12002211,IGR1417,(M1) Lapangan Terbang Antarabangsa Pulau Pinang,5.292606,100.2648269
12002519,ICT0406,Taman Perusahaan Ringan Juru,5.317480000000001,100.43251
12002520,ICT0407,Perodua Juru,5.334788,100.43379499999999
12001265,MFK1265,Balai Polis Simpang Empat,5.28365,100.47665
12001357,MFX1357,Taman Impian Ria,5.309480000000001,100.47986
12001361,MFX1361,AEON Pintu Utama,5.3192,100.47679000000001
12001363,MFX1363,Taman Sri Kijang,5.32134,100.47659
12001680,MHK1680,Muda Paper I,5.28443,100.52026
12001690,MHK1690,Taman Tasek Indah,5.2848,100.5063
12001693,MHK1693,Taman Tasek Harmoni,5.28498,100.49889
12001698,MHM1698,SK Seri Tasek,5.28559,100.52179
12002582,ICT0229,Jessel Ball Sport Center,5.321427,100.48369699999999
12002594,ICT0428,Tesco Alma,5.315483,100.47819799999999
12002597,ICT0201,Muda Paper Mill,5.2845379999999995,100.519954
12000793,MDA0793,SK Juara,5.34658,100.48761999999999
12000794,MDA0794,Pusat Khidmat Rakyat,5.3474330000000005,100.48492399999999
12001093,MFA1093,Astaka Perda,5.36815,100.4277
12001183,MFH1183,Klinik Desa Kampung Pertama,5.39215,100.41781999999999
12000352,MAW0352,Petronas Bukit Tengah,5.349819999999999,100.43389
12002324,ICT0061,Petron Bukit Minyak,5.330213,100.447696
12000332,MAU0332,Asia Machinery,5.31957,100.45676
12000334,MAU0334,Taman Perindustrian Bukit Minyak,5.32183,100.45151
12000335,MAU0335,Pusat Perniagaan Juru Jaya,5.32336,100.44896999999999
12000342,MAW0342,Makmal Veterinar,5.33479,100.4447
12000345,MAW0345,Balai Polis Bukit Tengah,5.34774,100.4347
12000916,MEB0916,Pasaraya C-MART,5.1769099999999995,100.48184
12000923,MEB0923,IPD Seberang Perai Selatan,5.19716,100.493
12001261,MFK1261,Taman Cegar,5.27208,100.47677
12001278,MFK1278,Taman Sukun,5.3103,100.46632
12001481,MGV1481,Pusat Perniagaan Jawi Jaya,5.20528,100.49716
12000704,MCP0704,Masjid Permatang Kampung Sireh,5.36103,100.43723
12002334,ICT0071,Masjid Daerah Jawi,5.194506,100.491577
12000956,MEI0956,Masjid Padang Lalang,5.36508,100.44823000000001
12002323,ICT0060,Taman Limau Manis,5.35246,100.434163
12002327,ICT0064,Taman Permatang Tinggi Indah,5.295154,100.47923
12000441,MBF0441,Kampung Haji Osman,5.15941,100.47601
12000939,MEF0939,Taman Harapan Baru,5.13093,100.47726
12002162,MDM0846,Hentian Raya Parit Buntar,5.1181722,100.4872271
12001101,MFB1101,Permatang Batu,5.36426,100.43189
12000566,ICA0566,Pekan Jelutong,5.3879,100.3127
12000029,I0H0029,SAM Engineering,5.304917,100.29403
12000607,ICE0607,Broadcom,5.3234580000000005,100.30109
12000608,ICE0608,Esquel Group,5.323992,100.29932
12002052,IKH2052,Advantest Engineering,5.298522,100.29016999999999
12000875,IDT0875,Towa (M) Sdn. Bhd.,5.306497,100.27693000000001
12000876,IDT0876,Astaka Bukit Gedung,5.31614,100.28407
12000901,IDX0901,Kompleks Institut Pendidikan,5.45032,100.30221999999999
12001937,IIV1937,Komtar,5.41378,100.33094
12000207,IAD0207,Hotel Hard Rock,5.467280000000001,100.2423
12000210,IAD0210,By The Sea,5.4695599999999995,100.24495999999999
12000212,IAD0212,Mar Vista,5.470619999999999,100.2772
12001959,IJG1959,Lebuh Raya Gelugor II,5.38759,100.30667
12002078,IKO2078,Klinik Menara,5.302219999999999,100.26071
12002113,IKI2054,(M1) JETTY A,5.414174,100.3422281
12002309,ICT0042,Tadika Smart Reader,5.280193,100.279486
12000297,IAR0297,Pangsapuri Golf View,5.33856,100.29256
12000309,IAR0309,SMK Bukit Gambir,5.37038,100.29666999999999
12000426,IBE0426,Kem Sungai Ara 2,5.3137300000000005,100.26593000000001
12000436,IBE0436,Masjid Al-huda Sungai Ara,5.32301,100.27192
12000577,ICA0577,Peugeot Center,5.4010169999999995,100.32309000000001
12000850,IDN0850,I Avenue,5.32716,100.28524
12001133,IFE1133,Permatang Damar Laut 2,5.27841,100.27075
12001136,IFE1136,Hadapan Rumah Kedai,5.2799,100.27699
12001803,IHU1803,SMK Raja Tun uda,5.32036,100.28318
12000719,ICR0719,Gurney Hotel,5.429469999999999,100.31879
12000727,ICR0727,Gurney Plaza,5.43594,100.30881
12001648,IHI1648,Caltex,5.44589,100.30502
12001654,IHI1654,Taman Batu Bukit,5.45289,100.30597
12001672,IHJ1672,Hotel Copthorne,5.46555,100.29173
12001675,IHJ1675,Hotel Flamingo,5.46612,100.2877
12001750,IHP1750,Escape,5.4494,100.21493000000001
12001759,IHP1759,Jalan Hassan Abbas,5.45747,100.21137
12001760,IHP1760,Pasar Teluk Bahang,5.45754,100.21301
12002252,IKY2513,Aseania Court,5.45741751,100.20825579999999
12000862,IDS0862,Persatuan Kanak - Kanak Sepastik,5.38894,100.30366
12000009,I0E0009,Apartment Sri Saujana,5.407058,100.3333
12002081,IKP2081,Taman Gedung Heights II,5.31727,100.28004
12002317,ICT0050,Pangsapuri Mayang,5.31838,100.28491
12001493,IGX1493,Kampung Dua Bukit,5.34278,100.29930999999999
12000811,IDF0811,Tenby School,5.45849,100.28229
12002018,IJV2018,Flat Permai Jaya,5.45504,100.28214
12000868,IDS0868,SMK Convent Green Lane,5.396780000000001,100.30341
12000871,IDS0871,McDonald Green Lane,5.40146,100.30395
12000873,IDS0873,SMK Penang Free,5.403490000000001,100.3037
12000520,IBN0520,Kawasan Perkelahan Tanjung Asam,5.2823400000000005,100.21153000000001
12000622,ICG0622,SK Seri Bayu,5.29429,100.23016
12001040,MES1040,Surau Permatang Tok Jaya,5.46675,100.40012
12001593,MHB1593,(M2) Taman Seri Pinang,5.44968,100.39957
12002033,MKA2033,Balai Polis Mak Mandin,5.419580000000001,100.3896
12002387,ICT0131,Kedai Runcit Permatang Binjai,5.500845,100.395095
12000040,M0I0040,SK Penanti,5.40254,100.46455
12001523,MGX1523,Pekan Sungai Dua,5.446587999999999,100.43059000000001
12001546,MGX1546,Lorong Haji Din,5.457902,100.44458
12001561,MGX1561,Desa Murni,5.44057,100.42944
12001167,MFG1167,Klinik Desa,5.41528,100.43773
12000093,M0U0093,Taman Bagan Ajam,5.43435,100.37948
12000507,MBM0507,Taman Desa Sena,5.48904,100.46307
12001590,MHB1590,Masjid Jamek Sungai Puyu,5.447628,100.394684
12001997,MJN1997,Taman Meranti,5.44303,100.38258
12002613,MCK0902,Pusat Serenti Kampung Selamat,5.5017693,100.52302440000001
12002619,MCK0904,Taman Lagenda,5.514208,100.5350702
12000498,MBM0498,KEMAS Pokok Macang,5.48816,100.47266
12001784,IHQ1784,Hentian Kampung Bukit,5.29606,100.23228
12001787,IHQ1787,PUSPAKOM,5.30122,100.23174
12000150,I0Z0150,Pejabat Pos Balik Pulau,5.34925,100.23331
12002272,ICV1016,Kampung Sungai Pinang,5.395931200000001,100.21195959999999
12002275,ICV2030,Surau Haji Hashim,5.4017599999999995,100.20456
12002276,ICV1030,Jalan Sungai Rusa 1,5.3803934,100.2139988
12000382,MAY0382,Permatang Manggis,5.5156089999999995,100.418015
12000383,MAY0383,Taman Sepakat,5.51619,100.42226
12000706,MCQ0706,Kampung Datok,5.526,100.42808000000001
12000265,MAJ0265,Taman Bertam,5.532030000000001,100.43365
12000378,MAY0378,Klinik Desa Permatang Sintok,5.51152,100.40382
12000707,MCQ0707,Lahar Ikan Mati,5.53006,100.42935
12002548,ICT0705,Taman Permatang Sintok,5.512908,100.405519
12000181,MAA0181,Surau Nurul Hakim,5.13226,100.41058000000001
12000182,MAA0182,Sungai Air Itam,5.13895,100.41238
12000399,MBB0399,Peladang Chenaam,5.14546,100.40801
12001466,MGT1466,Surau Al Furqan,5.14693,100.43639
12001470,MGT1470,SMK Sungai Setar,5.14712,100.43194
12001472,MGT1472,Caltex Sungai Acheh,5.14719,100.42514
12001628,MHE1628,Klinik Kesihatan Sg.Acheh,5.15031,100.42229
12002097,MKV2097,Perpustakaan Desa Batas Ban,5.14957,100.41385
12000174,IAA0174,Sungai Korok 2,5.36175,100.21144
12000630,ICI0630,Hadapan Lrg Kpg Perlis 2,5.32647,100.20576
12000633,ICI0633,Lrg Kpg Perlis 12,5.31154,100.20353
12000654,ICL0654,Hub Pulau Betong,5.304819999999999,100.19483000000001
12000655,ICL0655,Masjid Pulau Betong,5.30612,100.20284000000001
12000656,ICL0656,Simpang Masjid Pulau Betong,5.306780000000001,100.20347
12000662,ICL0662,Taman Desa Genting,5.33115,100.21468
12000735,ICV0735,Titi Sungai Korok,5.35259,100.20561
12001568,IHA1568,Taman Impian,5.35195,100.23135
12001575,IHA1575,SK Titi Teras,5.35885,100.22451
12000975,IEN0975,SRJK Sin Min,5.39905,100.21344
12000978,IEN0978,Jalan Haji Hamid Senawi,5.40036,100.20934
12000983,IEN0983,Kampung Bukit Kecil,5.403519999999999,100.20106
12001478,IGU1478,Simpang Bandar Baru Air Putih,5.370830000000001,100.21644
12001600,IHD1600,Kampung Permatang Pasir,5.36966,100.21644
12001603,IHD1603,Taman Mutiara,5.37352,100.21531999999999
12001620,IHD1620,Madrasah Tahfiz - Irfanratul,5.3921,100.21018000000001
12002628,MCK0913,PUSAT PERNIAGAAN PADANG SERAI,5.515278599999999,100.5453565
12002633,MCK0918,Balai Bomba Kampung Selamat,5.500551799999999,100.5219998
12002287,ICT0008,Hotel Cititel,5.42168,100.33383
12001036,IER1036,Klinik Desa Paya Terubong.,5.39799,100.27734
12001029,IER1029,Permata Court Complex,5.39245,100.27588
12001030,IER1030,Permata Court Complex,5.392462,100.27584
12000247,IAG0247,Apartment Bayan Permai,5.2956199999999995,100.26241999999999
12001585,IHA1585,Sungai Pinang,5.40265,100.32297
12001780,IHQ1780,SK Teluk Kumbar,5.29041,100.2326
12000827,IDJ0827,Masjid Simpang Enam,5.41438,100.32784000000001
12001086,IEX1086,Wat Bhuparam,5.4259,100.31669000000001
12000936,IEE0936,Flat Seri Hussain,5.40632,100.3096
12000990,IEO0990,Apartmen Taman Sri Pinang,5.405831,100.3215
12003135,IGE1399,Restoran Nasi Kandar Salam,5.405000599999999,100.28858050000001
12001991,IJK1991,Lip Sin 2,5.34265,100.29459
12003022,IAR0356,Pusat Sejahtera,5.35879,100.30251
12001392,MGM1392,Jalan Siram I,5.4084,100.37763000000001
12002380,ICT0124,Taman Cengkih,5.436338,100.39745699999999
12002136,MET2124,Kilang Xylem,5.343564,100.426087
12002505,ICT0314,Pusat Komersial Nagasari,5.361658,100.410934
12002503,ICT0408,Pangsapuri Taman Pelangi,5.3450239999999996,100.425211
12000326,MAU0326,(M2) Masjid Tok Lebai Hashim,5.33202,100.45079
12000585,MCB0585,Pusat Perniagaan Juru,5.31559,100.43313
12000589,MCB0589,Pusat Perniagaan Taman Juru,5.31968,100.44816
12000959,MEI0959,Pusat Borong Fama,5.3653699999999995,100.44286
12002045,MKE2045,Desa Wawasan,5.35668,100.44814000000001
12002525,ICT415,Mahkamah Bukit Mertajam,5.353875,100.45163000000001
12000587,MCB0587,Klinik Desa Juru,5.31629,100.44367
12001799,MHT1799,Desa Wawasan,5.35668,100.44823000000001
12002513,ICT0140,Taman Cempedak,5.359499,100.444621
12002515,ICT0402,Taman Kota Permai II,5.339307,100.45613900000001
12000435,IBE0435,SK Agama Sungai Ara,5.321918,100.27153
12000414,IBE0414,Kampung Perlis,5.298158,100.26153599999999
12000848,IDN0848,Mayang Mall,5.32693,100.2843
12000879,IDT0879,Pasaraya Giant,5.32071,100.28571
12001779,IHQ1779,Saujana Heights,5.28949,100.24884
12001807,IHU1807,Klinik Kesihatan,5.321205,100.27917
12001845,IID1845,Masjid Sungai Nibong Kecil,5.3326,100.28684
12002013,IJS2013,Taman Kumbar Permai,5.29084,100.22771
12000437,IBE0437,Kondominium Tunas Residensi,5.330318,100.27852
12000835,IDJ0835,Buddhist Society,5.4223,100.31149
12001002,IER1002,Kompleks Golden Triangle,5.331664,100.27662
12001014,IER1014,Simpang Tingkat Bukit Jambul,5.3460589999999995,100.272514
12001423,IGR1423,Dynacraft Industries Sdn. Bhd.,5.30481,100.27917
12001812,IHX1812,Masjid Bandar Baru Air Itam,5.39384,100.2852
12000105,I0V0105,Jalan Bagan Jermal(Gurney),5.439603,100.30738000000001
12000203,IAD0203,Tropical Spice Garden,5.46341,100.22881
12000215,IAD0215,Hotel Holiday Inn,5.47222,100.2467
12000233,IAD0233,Double Tree Resort,5.47821,100.26893000000001
12000239,IAD0239,Kem Tentera,5.48085,100.25641
12000363,IAX0363,Premier Centre,5.42833,100.31481
12000371,IAX0371,(M1) Hospital Adventist,5.43375,100.30376
12001645,IHI1645,Balai Bomba Bagan Jermal,5.44107,100.30725
12001647,IHI1647,Marina Bay,5.4436599999999995,100.30592
12001656,IHI1656,Masjid Karwa,5.455769999999999,100.30721
12001657,IHI1657,Tesco Tanjung Pinang,5.45885,100.3079
12001767,IHP1767,Jalan Teluk Bahang,5.46117,100.21923000000001
12001943,IIZ1943,Balai Polis,5.418646,100.34356
12000606,MCD0606,Taman Riang,5.42287,100.37588000000001
12000742,MCW0742,Desa Kuala Muda,5.56895,100.35284
12000747,MCW0747,SK Pulau Mertajam,5.5727400000000005,100.3642
12001053,MEU1053,Permatang Pak Maras,5.516947,100.38269
12001713,MHO1713,Bagan Lebai Tahir,5.45338,100.38323000000001
12001724,MHO1724,Taman Teluk Molek,5.47741,100.3833
12001727,MHO1727,SMK Telok Air Tawar,5.47954,100.38336
12001729,MHO1729,SK Telok Air Tawar,5.48475,100.38359
